order_id,order_date,customer_id,customer_name,region,category,product,unit_price,quantity,sales,profit,payment_method
7170,2024-03-09,3225,Customer_3225,West,Office Supplies,Stapler,1513.65,1,1513.65,268.27,card
7171,2024-07-02,6720,Customer_6720,West,Electronics,Laptop,549.76,1,549.76,183.09,cash
7172,2023-01-18,7956,Customer_7956,North,Home,Cookware,1982.34,1,1982.34,549.88,card
7173,2023-08-28,7871,Customer_7871,East,Office Supplies,Stapler,339.27,1,339.27,21.28,cash
7174,2024-07-18,6736,Customer_6736,North,Office Supplies,Notepad,409.82,3,1229.46,232.94,bank_transfer
7175,2024-01-01,7078,Customer_7078,South,Apparel,Shoes,1063.37,1,1063.37,356.43,bank_transfer
7176,2023-07-28,6067,Customer_6067,South,Office Supplies,Stapler,167.27,1,167.27,49.7,paypal
7177,2024-09-09,2030,Customer_2030,East,Home,Decor,186.09,3,558.27,31.58,bank_transfer
7178,2024-07-31,6661,Customer_6661,North,Apparel,Shoes,1314.02,1,1314.02,443.7,bank_transfer
7179,2023-07-05,7958,Customer_7958,Central,Electronics,Headphones,1357.32,2,2714.64,175.75,bank_transfer
7180,2023-04-09,7452,Customer_7452,North,Apparel,Shoes,1477.05,2,2954.1,903.8,paypal
7181,2024-10-23,1553,Customer_1553,West,Apparel,Shoes,629.34,4,2517.36,821.52,bank_transfer
7182,2024-05-29,8078,Customer_8078,West,Apparel,T-Shirt,485.32,1,485.32,61.42,bank_transfer
7183,2023-06-16,3056,Customer_3056,South,Apparel,Shoes,1234.55,1,1234.55,113.82,paypal
7184,2024-12-07,3223,Customer_3223,South,Furniture,Desk,428.9,2,857.8,294.24,bank_transfer
7185,2023-09-29,1882,Customer_1882,South,Furniture,,1700.33,1,1700.33,292.82,cash
7186,2024-11-28,7718,Customer_7718,South,Office Supplies,Pen,1011.4,1,1011.4,248.06,paypal
7187,2024-07-18,1167,Customer_1167,South,Apparel,Jacket,27.28,1,27.28,8.23,bank_transfer
7188,2024-05-06,9234,Customer_9234,West,Office Supplies,Paper,661.08,2,1322.16,170.46,paypal
7189,2023-11-09,4097,Customer_4097,North,Electronics,Laptop,1840.68,4,7362.72,1339.37,cash
7190,2024-08-09,4394,Customer_4394,South,Office Supplies,Stapler,1766.82,1,1766.82,145.02,cash
7191,2024-01-06,5089,Customer_5089,North,Apparel,Shoes,164.88,5,824.4,90.67,bank_transfer
7192,2023-02-10,3900,Customer_3900,Central,Home,Cookware,1402.72,1,1402.72,117.26,paypal
7193,2024-02-20,6936,Customer_6936,Central,Apparel,T-Shirt,1014.61,3,3043.83,282.28,cash
7194,2024-04-17,6652,Customer_6652,North,Electronics,Headphones,868.17,1,868.17,83.58,paypal
7195,2023-03-30,9861,Customer_9861,North,Apparel,Shoes,1196.59,1,1196.59,189.3,card
7196,2024-04-26,7821,Customer_7821,South,Electronics,Headphones,306.28,1,306.28,58.86,cash
7197,2024-01-29,2723,Customer_2723,West,Electronics,Laptop,283.37,1,283.37,24.18,paypal
7198,2024-12-22,4221,Customer_4221,North,Home,Bedding,1892.05,3,5676.15,1839.44,card
7199,2023-12-20,5608,Customer_5608,West,Apparel,T-Shirt,690.68,1,690.68,84.79,paypal
7200,2024-03-19,7938,Customer_7938,South,Office Supplies,Paper,1210.35,1,1210.35,204.92,card
7201,2023-09-04,2231,Customer_2231,West,Furniture,Table,141.67,1,141.67,30.8,paypal
7202,2024-03-30,8658,Customer_8658,East,Home,Bedding,861.57,4,3446.28,1203.26,cash
7203,2023-03-26,5659,Customer_5659,South,Apparel,T-Shirt,1777.8,4,7111.2,661.03,cash
7204,2024-06-30,4746,Customer_4746,South,Furniture,Table,1094.84,2,2189.68,587.67,card
7205,2024-07-19,5959,Customer_5959,West,Apparel,T-Shirt,1220.97,1,1220.97,366.8,card
7206,2023-09-25,1206,Customer_1206,East,Home,Bedding,1426.65,2,2853.3,506.69,cash
7207,2024-08-13,1016,Customer_1016,East,Apparel,T-Shirt,391.54,3,1174.62,403.85,bank_transfer
7208,2023-11-28,1739,Customer_1739,South,Apparel,Jacket,1471.48,1,1471.48,319.91,card
7209,2023-02-05,4486,Customer_4486,South,Furniture,Cabinet,1987.31,1,1987.31,182.63,paypal
7210,2023-04-02,8565,Customer_8565,North,Apparel,T-Shirt,1669.35,1,1669.35,341.57,cash
7211,2023-11-14,9218,Customer_9218,West,Electronics,Laptop,756.11,1,756.11,135.76,bank_transfer
7212,2024-10-18,4738,Customer_4738,North,Furniture,Table,1126.51,1,1126.51,234.77,card
7213,2023-05-04,6290,Customer_6290,South,Electronics,Monitor,61.07,1,61.07,14.53,cash
7214,2023-05-02,1760,Customer_1760,West,Home,Bedding,136.66,3,409.98,117.94,paypal
7215,2023-01-08,3823,Customer_3823,North,Apparel,Shoes,1478.22,1,1478.22,124.78,cash
7216,2024-07-21,9262,Customer_9262,West,Furniture,Table,1806.84,1,1806.84,284.09,paypal
7217,2023-01-09,4627,Customer_4627,East,Furniture,Table,513.28,4,2053.12,378.34,cash
7218,2024-09-07,2894,Customer_2894,East,Home,Cookware,1770.78,1,1770.78,513.64,bank_transfer
7219,2023-08-06,3578,Customer_3578,Central,Electronics,Headphones,1207.13,4,4828.52,1227.98,cash
7220,2023-06-02,2042,Customer_2042,East,Home,Decor,1001.28,1,1001.28,128.39,card
7221,2024-10-05,1201,Customer_1201,East,Electronics,Headphones,106.12,1,106.12,10.07,paypal
7222,2023-11-07,8163,Customer_8163,East,Electronics,Smartphone,1185.61,1,1185.61,282.66,card
7223,2023-07-14,7330,Customer_7330,West,Apparel,Shoes,718.54,3,2155.62,194.11,paypal
7224,2023-12-10,5238,Customer_5238,West,Home,Bedding,688.47,3,2065.41,625.49,bank_transfer
7225,2023-03-30,5328,Customer_5328,East,Furniture,Cabinet,1407.46,2,2814.92,585.06,cash
7226,2023-10-20,7727,Customer_7727,South,Home,Decor,418.8,1,418.8,121.3,paypal
7227,2023-01-26,6012,Customer_6012,South,Apparel,Shoes,1747.04,1,1747.04,485.98,cash
7228,2024-07-04,7336,Customer_7336,Central,Apparel,T-Shirt,39.01,1,39.01,9.07,card
7229,2023-10-03,6749,Customer_6749,South,Furniture,Cabinet,548.74,1,548.74,113.5,bank_transfer
7230,2023-05-08,8970,Customer_8970,North,Electronics,Smartphone,1540.82,4,6163.28,380.1,cash
7231,2023-01-11,4733,Customer_4733,Central,Electronics,Monitor,558.58,1,558.58,124.79,paypal
7232,2024-09-06,9186,Customer_9186,East,Apparel,Shoes,831.14,4,3324.56,646.91,cash
7233,2024-05-23,8911,Customer_8911,South,Apparel,Jacket,1058.94,4,4235.76,1249.98,paypal
7234,2023-09-24,1048,Customer_1048,North,Furniture,Cabinet,1261.68,1,1261.68,415.03,bank_transfer
7235,2023-08-03,8370,Customer_8370,East,Office Supplies,Notepad,1171.39,1,1171.39,149.4,card
7236,2024-06-03,4831,Customer_4831,East,Home,Cookware,1840.75,1,1840.75,421.68,cash
7237,2023-07-12,1049,Customer_1049,South,Electronics,Headphones,1305.54,1,1305.54,77.82,bank_transfer
7238,2023-05-16,4452,Customer_4452,West,Furniture,Cabinet,1255.41,1,1255.41,106.05,bank_transfer
7239,2024-06-12,2867,Customer_2867,North,Office Supplies,Paper,1556.8,1,1556.8,318.66,card
7240,2024-03-09,6133,Customer_6133,Central,Furniture,Table,1633.81,1,1633.81,458.58,paypal
7241,2023-04-05,1702,Customer_1702,East,Home,Bedding,360.47,2,720.94,251.98,paypal
7242,2023-03-23,7858,Customer_7858,South,Home,Cookware,1932.64,1,1932.64,582.0,bank_transfer
7243,2023-02-08,3530,Customer_3530,West,Office Supplies,Stapler,1120.7,2,2241.4,288.84,card
7244,2024-04-21,4319,Customer_4319,Central,Office Supplies,Notepad,1318.0,1,1318.0,218.99,bank_transfer
7245,2023-02-14,1972,Customer_1972,South,Apparel,T-Shirt,822.47,1,822.47,165.06,bank_transfer
7246,2024-01-25,3179,Customer_3179,Central,Electronics,Monitor,186.55,2,373.1,123.93,card
7247,2024-03-16,5448,Customer_5448,North,Furniture,Chair,1340.44,2,2680.88,325.5,card
7248,2023-07-30,3012,Customer_3012,West,Home,Decor,1722.43,4,6889.72,2257.04,bank_transfer
7249,2023-03-05,2945,Customer_2945,North,Office Supplies,Paper,1483.21,1,1483.21,243.98,paypal
7250,2023-11-07,4453,Customer_4453,West,Home,Bedding,1195.19,3,3585.57,754.58,bank_transfer
7251,2024-07-30,8995,Customer_8995,North,Electronics,Smartphone,827.42,1,827.42,124.43,bank_transfer
7252,2023-06-15,2015,Customer_2015,East,Furniture,Chair,706.57,1,706.57,229.05,paypal
7253,2024-03-02,3206,Customer_3206,North,Office Supplies,Stapler,406.81,1,406.81,60.94,cash
7254,2024-09-03,3762,Customer_3762,East,Home,Cookware,812.07,1,812.07,51.74,card
7255,2024-07-16,7917,Customer_7917,South,Home,Bedding,1293.82,1,1293.82,310.1,cash
7256,2024-08-29,1847,Customer_1847,West,Furniture,Chair,66.29,4,265.16,90.12,bank_transfer
7257,2023-12-07,3237,Customer_3237,West,Apparel,Shoes,506.72,1,506.72,169.83,bank_transfer
7258,2023-03-20,5808,Customer_5808,North,Home,Decor,549.31,1,549.31,49.64,paypal
7259,2023-12-05,8995,Customer_8995,West,Apparel,Jacket,804.72,1,804.72,276.86,cash
7260,2023-10-21,7700,Customer_7700,Central,Apparel,T-Shirt,1465.61,1,1465.61,407.28,paypal
7261,2024-06-07,4316,Customer_4316,South,Furniture,Chair,343.3,1,343.3,21.27,bank_transfer
7262,2024-06-11,3516,Customer_3516,East,Office Supplies,Notepad,1603.59,1,1603.59,546.97,bank_transfer
7263,2023-11-02,3658,Customer_3658,West,Office Supplies,Paper,702.15,5,3510.75,232.78,paypal
7264,2023-08-11,5265,Customer_5265,East,Furniture,Table,1864.94,1,1864.94,128.19,cash
7265,2024-07-11,3028,Customer_3028,West,Furniture,Desk,817.62,1,817.62,188.91,paypal
7266,2023-09-30,6629,Customer_6629,Central,Apparel,Jacket,643.6,1,643.6,167.12,bank_transfer
7267,2023-09-20,5187,Customer_5187,East,Furniture,Chair,254.68,1,254.68,40.47,bank_transfer
7268,2023-06-22,4359,Customer_4359,North,Office Supplies,Paper,86.0,1,86.0,22.62,cash
7269,2023-02-01,2929,Customer_2929,Central,Furniture,Chair,1927.06,3,5781.18,1211.53,card
7270,2023-08-17,7652,Customer_7652,West,Home,Bedding,1809.0,2,3618.0,780.5,bank_transfer
7271,2024-03-02,3777,Customer_3777,West,Apparel,Shoes,1378.87,1,1378.87,193.05,paypal
7272,2023-12-25,6112,Customer_6112,South,Office Supplies,Pen,204.64,1,204.64,40.29,bank_transfer
7273,2023-09-28,2737,Customer_2737,Central,Office Supplies,Notepad,350.7,5,1753.5,372.44,card
7274,2024-08-07,3187,Customer_3187,South,Office Supplies,Pen,776.31,3,2328.93,237.08,bank_transfer
7275,2023-02-06,8419,Customer_8419,East,Office Supplies,Pen,1130.69,1,1130.69,257.76,cash
7276,2023-02-14,4313,Customer_4313,Central,Home,Decor,86.15,3,258.45,41.17,cash
7277,2023-10-05,8843,Customer_8843,West,Electronics,Headphones,1285.8,2,2571.6,293.22,paypal
7278,2024-08-25,2938,Customer_2938,North,Apparel,Jacket,365.86,1,365.86,23.38,card
7279,2024-09-04,8531,Customer_8531,East,Electronics,Headphones,9.36,1,9.36,2.86,bank_transfer
7280,2024-08-26,9307,Customer_9307,East,Furniture,Chair,1296.41,4,5185.64,1239.34,cash
7281,2024-03-15,2835,Customer_2835,East,Furniture,Desk,938.04,1,938.04,193.04,paypal
7282,2024-08-11,7263,Customer_7263,Central,Furniture,Desk,1211.99,1,1211.99,76.13,paypal
7283,2023-05-07,1009,Customer_1009,East,Furniture,Cabinet,866.06,2,1732.12,547.64,card
7284,2024-06-25,8246,Customer_8246,Central,Office Supplies,Stapler,1830.44,3,5491.32,1262.03,bank_transfer
7285,2023-07-22,7392,Customer_7392,South,Furniture,Desk,1733.21,1,1733.21,359.3,paypal
7286,2023-01-18,6994,Customer_6994,South,Apparel,T-Shirt,869.81,1,869.81,288.08,paypal
7287,2023-11-18,8845,Customer_8845,North,Home,Decor,296.79,1,296.79,54.68,bank_transfer
7288,2023-03-16,6642,Customer_6642,South,Office Supplies,Notepad,1178.22,1,1178.22,386.43,card
7289,2024-01-02,6506,Customer_6506,East,Apparel,T-Shirt,995.92,2,1991.84,224.44,cash
7290,2023-11-07,6015,Customer_6015,Central,Furniture,Desk,908.97,1,908.97,77.64,cash
7291,2024-07-10,3514,Customer_3514,North,Home,Bedding,1472.38,3,4417.14,1303.5,cash
7292,2024-09-12,1886,Customer_1886,East,Furniture,Chair,1305.09,1,1305.09,194.54,bank_transfer
7293,2023-06-16,6967,Customer_6967,West,Electronics,Smartphone,1972.15,1,1972.15,578.91,paypal
7294,2023-12-30,5028,Customer_5028,East,Office Supplies,Stapler,499.23,1,499.23,73.4,cash
7295,2023-09-30,4960,Customer_4960,East,Electronics,Smartphone,1422.99,1,1422.99,240.01,card
7296,2024-06-21,7150,Customer_7150,Central,Furniture,Cabinet,1550.52,2,3101.04,537.04,card
7297,2023-06-09,6985,Customer_6985,Central,Home,Decor,1732.68,1,1732.68,175.89,paypal
7298,2024-03-08,8012,Customer_8012,East,Electronics,Monitor,1529.37,1,1529.37,409.47,cash
7299,2024-12-25,9468,Customer_9468,East,Furniture,Table,1784.25,3,5352.75,1022.62,card
7300,2023-05-18,5186,Customer_5186,South,Electronics,Laptop,1662.16,1,1662.16,219.06,cash
7301,2023-06-11,1890,Customer_1890,West,Electronics,Monitor,953.41,1,953.41,293.32,paypal
7302,2023-04-15,2737,Customer_2737,West,Electronics,Headphones,501.56,1,501.56,85.87,card
7303,2023-11-03,8599,Customer_8599,North,Apparel,Jacket,1139.68,1,1139.68,358.18,bank_transfer
7304,2024-04-24,4554,Customer_4554,North,Furniture,Cabinet,558.75,3,1676.25,558.96,cash
7305,2023-11-03,2001,Customer_2001,East,Furniture,Desk,561.64,1,561.64,63.43,card
7306,2024-07-16,5444,Customer_5444,Central,Office Supplies,Paper,852.04,1,852.04,167.35,bank_transfer
7307,2024-12-29,6219,Customer_6219,West,Apparel,Jacket,916.68,1,916.68,236.87,cash
7308,2023-08-17,8056,Customer_8056,East,Apparel,Shoes,1622.99,1,1622.99,378.05,paypal
7309,2023-01-13,1983,Customer_1983,West,Electronics,Headphones,1610.52,3,4831.56,1203.2,card
7310,2024-03-22,5953,Customer_5953,East,Apparel,T-Shirt,296.59,1,296.59,15.48,card
7311,2024-03-26,2049,Customer_2049,North,Electronics,Smartphone,1076.54,1,1076.54,344.28,cash
7312,2023-01-24,9011,Customer_9011,North,Furniture,Table,1455.68,3,4367.04,619.42,cash
7313,2024-05-15,1476,Customer_1476,North,Office Supplies,Stapler,1477.56,3,4432.68,383.09,bank_transfer
7314,2023-02-05,7504,Customer_7504,West,Apparel,T-Shirt,25.33,1,25.33,7.17,bank_transfer
7315,2024-10-26,7988,Customer_7988,Central,Office Supplies,Paper,1295.12,1,1295.12,86.35,card
7316,2024-12-16,3760,Customer_3760,South,Home,Decor,1702.16,1,1702.16,154.56,card
7317,2024-08-01,7677,Customer_7677,East,Furniture,Chair,397.07,2,794.14,159.1,card
7318,2024-02-04,2989,Customer_2989,South,Office Supplies,Paper,1434.76,2,2869.52,295.59,paypal
7319,2024-10-09,8732,Customer_8732,West,Electronics,Monitor,1098.43,1,1098.43,86.06,paypal
7320,2024-06-01,8128,Customer_8128,East,Apparel,Jacket,919.54,1,919.54,166.12,cash
7321,2023-12-17,1393,Customer_1393,West,Apparel,Jacket,794.72,1,794.72,219.35,paypal
7322,2023-10-03,9144,Customer_9144,East,Office Supplies,Pen,1266.04,1,1266.04,224.9,card
7323,2023-07-20,2270,Customer_2270,West,Home,Bedding,177.3,1,177.3,33.35,bank_transfer
7324,2023-07-19,9346,Customer_9346,Central,Home,Decor,1401.88,1,1401.88,457.46,cash
7325,2024-01-20,6318,Customer_6318,East,Home,Bedding,1798.72,1,1798.72,481.44,card
7326,2023-12-12,7110,Customer_7110,West,Apparel,Jacket,1363.89,1,1363.89,323.54,paypal
7327,2023-03-26,1368,Customer_1368,West,Electronics,Headphones,1569.91,1,1569.91,181.11,paypal
7328,2024-01-26,7126,Customer_7126,South,Apparel,Jacket,156.83,1,156.83,16.5,bank_transfer
7329,2024-07-31,7933,Customer_7933,East,Office Supplies,Pen,1206.98,3,3620.94,403.84,bank_transfer
7330,2024-09-29,5975,Customer_5975,East,Apparel,Shoes,1492.96,1,1492.96,177.93,bank_transfer
7331,2024-07-19,4596,Customer_4596,North,Furniture,Cabinet,1333.65,1,1333.65,227.24,cash
7332,2023-12-12,2887,Customer_2887,North,Apparel,Shoes,991.09,1,991.09,82.67,card
7333,2024-06-04,4962,Customer_4962,West,Apparel,T-Shirt,889.26,4,3557.04,1068.83,card
7334,2023-01-06,7139,Customer_7139,Central,Furniture,Cabinet,1838.94,3,5516.82,1712.12,paypal
7335,2024-05-04,5600,Customer_5600,West,Home,Cookware,1001.88,3,3005.64,974.16,bank_transfer
7336,2024-10-10,7613,Customer_7613,Central,Office Supplies,Paper,479.25,1,479.25,112.54,card
7337,2024-11-21,7208,Customer_7208,West,Office Supplies,Stapler,97.87,1,97.87,12.64,card
7338,2023-02-26,1013,Customer_1013,East,Home,Decor,647.41,2,1294.82,437.86,paypal
7339,2023-12-18,8826,Customer_8826,North,Home,Decor,1204.82,3,3614.46,659.97,paypal
7340,2023-01-24,9679,Customer_9679,South,Electronics,Monitor,1534.81,2,3069.62,794.43,bank_transfer
7341,2023-02-18,4471,Customer_4471,North,Office Supplies,Pen,1881.75,2,3763.5,717.94,paypal
7342,2024-03-26,7946,Customer_7946,East,Electronics,Smartphone,556.42,1,556.42,64.01,paypal
7343,2023-01-23,7144,Customer_7144,North,Office Supplies,Notepad,1137.95,1,1137.95,80.09,paypal
7344,2023-01-17,6136,Customer_6136,East,Office Supplies,Pen,595.94,2,1191.88,268.2,card
7345,2024-06-04,7689,Customer_7689,North,Furniture,Chair,348.59,1,348.59,62.0,card
7346,2024-05-29,4614,Customer_4614,East,Apparel,Shoes,678.04,4,2712.16,618.46,card
7347,2023-03-02,9641,Customer_9641,Central,Apparel,T-Shirt,286.85,5,1434.25,442.63,cash
7348,2023-06-30,2942,Customer_2942,East,Furniture,Table,1165.37,1,1165.37,367.42,card
7349,2023-08-17,7193,Customer_7193,North,Electronics,Smartphone,1494.52,1,1494.52,243.57,card
7350,2023-12-29,4914,Customer_4914,North,Furniture,Table,1776.33,2,3552.66,744.6,card
7351,2024-04-24,3814,Customer_3814,East,Electronics,Headphones,661.31,1,661.31,117.19,cash
7352,2023-07-21,4060,Customer_4060,South,Office Supplies,Paper,1744.33,1,1744.33,108.36,bank_transfer
7353,2023-04-14,8182,Customer_8182,East,Electronics,Headphones,1474.3,2,2948.6,734.61,paypal
7354,2023-10-27,1615,Customer_1615,North,Electronics,Monitor,1541.78,1,1541.78,143.73,cash
7355,2023-07-11,2104,Customer_2104,West,Apparel,Shoes,573.59,3,1720.77,554.89,bank_transfer
7356,2024-03-24,5355,Customer_5355,South,Furniture,Desk,1717.46,4,6869.84,1744.87,paypal
7357,2023-08-09,3055,Customer_3055,East,Furniture,Table,537.37,1,537.37,177.98,bank_transfer
7358,2024-11-25,1433,Customer_1433,East,Furniture,Table,1823.85,1,1823.85,394.87,cash
7359,2023-07-22,2534,Customer_2534,East,Home,Cookware,1744.97,2,3489.94,421.13,bank_transfer
7360,2024-07-23,7059,Customer_7059,West,Office Supplies,Paper,1851.4,1,1851.4,374.22,paypal
7361,2024-10-06,8513,Customer_8513,East,Office Supplies,Stapler,745.43,3,2236.29,567.72,card
7362,2024-05-19,2528,Customer_2528,West,Electronics,Monitor,1578.4,1,1578.4,408.21,card
7363,2023-04-09,6804,Customer_6804,South,Electronics,Laptop,1794.59,2,3589.18,574.67,paypal
7364,2023-10-31,7674,Customer_7674,Central,Apparel,Shoes,1419.2,2,2838.4,815.18,cash
7365,2024-07-29,3356,Customer_3356,West,Office Supplies,Stapler,560.67,1,560.67,155.83,paypal
7366,2024-05-02,5954,Customer_5954,Central,Electronics,Laptop,1969.1,1,1969.1,431.22,cash
7367,2024-03-31,4176,Customer_4176,West,Office Supplies,Pen,1760.69,1,1760.69,196.09,cash
7368,2023-03-17,2731,Customer_2731,West,Apparel,Jacket,562.77,1,562.77,167.24,card
7369,2023-09-30,1168,Customer_1168,East,Home,Cookware,822.81,1,822.81,50.77,paypal
7370,2024-03-23,3533,Customer_3533,South,Electronics,Monitor,605.38,2,1210.76,81.39,cash
7371,2023-03-13,5652,Customer_5652,North,Home,Cookware,1721.43,1,1721.43,310.29,card
7372,2023-02-13,6615,Customer_6615,North,Office Supplies,Pen,1088.1,1,1088.1,325.92,cash
7373,2024-05-23,2195,Customer_2195,South,Home,Decor,1323.84,1,1323.84,133.41,paypal
7374,2024-02-26,9004,Customer_9004,East,Office Supplies,Notepad,1835.52,1,1835.52,401.05,card
7375,2024-10-26,2750,Customer_2750,West,Apparel,Shoes,1837.17,3,5511.51,1637.34,bank_transfer
7376,2024-02-06,1933,Customer_1933,East,Apparel,T-Shirt,188.03,4,752.12,124.52,cash
7377,2023-09-20,5563,Customer_5563,East,Office Supplies,Notepad,270.84,1,270.84,81.38,bank_transfer
7378,2023-05-24,3122,Customer_3122,Central,Electronics,Headphones,1492.87,4,5971.48,1091.5,bank_transfer
7379,2023-10-18,5594,Customer_5594,Central,Electronics,Monitor,1276.95,2,2553.9,870.02,cash
7380,2024-06-09,3188,Customer_3188,North,Furniture,Table,128.22,2,256.44,59.53,paypal
7381,2024-08-06,4617,Customer_4617,East,Office Supplies,Paper,670.43,1,670.43,54.75,cash
7382,2023-03-11,3181,Customer_3181,Central,Electronics,Headphones,1709.49,5,8547.45,2288.48,paypal
7383,2024-02-05,2204,Customer_2204,East,Home,Cookware,1704.97,5,8524.85,783.58,cash
7384,2024-03-16,8550,Customer_8550,North,Apparel,T-Shirt,724.31,3,2172.93,601.03,bank_transfer
7385,2023-07-07,6590,Customer_6590,West,Furniture,Cabinet,1104.89,1,1104.89,87.55,bank_transfer
7386,2023-07-12,2099,Customer_2099,Central,Electronics,Smartphone,1953.5,2,3907.0,765.78,bank_transfer
7387,2024-12-06,3804,Customer_3804,West,Electronics,Laptop,1489.28,1,1489.28,294.42,card
7388,2023-06-07,3122,Customer_3122,East,Furniture,Table,1660.51,1,1660.51,470.13,cash
7389,2023-03-11,3268,Customer_3268,South,Office Supplies,Notepad,244.74,1,244.74,13.7,cash
7390,2024-02-19,2567,Customer_2567,East,Home,Decor,811.37,1,811.37,186.51,card
7391,2024-11-09,1062,Customer_1062,East,Home,Bedding,55.52,1,55.52,14.38,cash
7392,2023-01-03,3169,Customer_3169,North,Office Supplies,Stapler,1365.07,1,1365.07,249.25,bank_transfer
7393,2023-08-06,2950,Customer_2950,West,Apparel,Shoes,1517.31,2,3034.62,571.27,paypal
7394,2024-06-27,2197,Customer_2197,East,Furniture,Desk,1386.83,2,2773.66,561.64,cash
7395,2024-08-17,2884,Customer_2884,South,Office Supplies,Stapler,1232.61,1,1232.61,421.92,cash
7396,2024-02-03,6202,Customer_6202,West,Home,Bedding,580.53,4,2322.12,620.75,paypal
7397,2023-10-18,9484,Customer_9484,West,Office Supplies,Stapler,12.42,1,12.42,3.79,paypal
7398,2024-01-14,5717,Customer_5717,East,Furniture,Cabinet,942.12,1,942.12,137.58,bank_transfer
7399,2024-02-27,3902,Customer_3902,East,Home,Cookware,62.07,4,248.28,70.86,cash
7400,2024-06-06,9912,Customer_9912,North,Furniture,Cabinet,1546.05,2,3092.1,562.3,bank_transfer
7401,2024-02-06,8321,Customer_8321,West,Home,Cookware,1816.92,1,1816.92,491.25,bank_transfer
7402,2023-10-18,2582,Customer_2582,South,Furniture,Desk,1089.46,1,1089.46,175.95,bank_transfer
7403,2023-10-21,2231,Customer_2231,Central,Home,Cookware,1567.57,2,3135.14,631.51,bank_transfer
7404,2023-11-29,4240,Customer_4240,East,Office Supplies,Pen,1779.25,1,1779.25,459.85,cash
7405,2024-07-16,3169,Customer_3169,Central,Office Supplies,Paper,1021.81,1,1021.81,274.44,cash
7406,2024-09-01,1983,Customer_1983,South,Apparel,Shoes,622.65,1,622.65,79.7,paypal
7407,2024-03-10,3375,Customer_3375,Central,Furniture,Desk,1547.07,1,1547.07,272.62,card
7408,2023-06-15,9524,Customer_9524,South,Electronics,Smartphone,1040.3,2,2080.6,135.12,card
7409,2023-04-15,3147,Customer_3147,West,Home,Cookware,255.55,1,255.55,31.02,card
7410,2023-07-01,3640,Customer_3640,North,Electronics,Headphones,987.48,2,1974.96,296.6,bank_transfer
7411,2024-08-01,7974,Customer_7974,North,Electronics,Smartphone,162.62,1,162.62,9.77,card
7412,2024-08-11,1644,Customer_1644,North,Office Supplies,Stapler,288.53,1,288.53,37.6,cash
7413,2023-01-26,4884,Customer_4884,Central,Electronics,Headphones,1801.57,1,1801.57,607.46,bank_transfer
7414,2023-04-14,3342,Customer_3342,West,Electronics,Smartphone,1274.87,1,1274.87,391.78,paypal
7415,2023-08-15,4819,Customer_4819,West,Home,Cookware,768.33,4,3073.32,819.17,paypal
7416,2024-05-13,5133,Customer_5133,West,Home,Cookware,961.85,1,961.85,292.9,bank_transfer
7417,2024-09-10,3350,Customer_3350,West,Home,Bedding,1825.57,4,7302.28,1382.1,paypal
7418,2023-09-04,8999,Customer_8999,South,Apparel,Jacket,768.8,1,768.8,153.52,card
7419,2024-10-21,2474,Customer_2474,West,Office Supplies,Stapler,1688.4,2,3376.8,772.03,card
7420,2023-08-04,7198,Customer_7198,East,Home,Bedding,533.0,1,533.0,109.98,paypal
7421,2023-02-02,6928,Customer_6928,Central,Furniture,Table,1626.69,1,1626.69,271.67,cash
7422,2023-07-11,1420,Customer_1420,West,Furniture,Chair,1631.92,1,1631.92,229.67,bank_transfer
7423,2024-04-30,4098,Customer_4098,Central,Office Supplies,Stapler,609.77,4,2439.08,365.66,cash
7424,2024-01-22,7818,Customer_7818,South,Apparel,Shoes,741.57,4,2966.28,616.22,card
7425,2023-12-13,7044,Customer_7044,South,Office Supplies,Pen,447.23,1,447.23,108.4,bank_transfer
7426,2024-06-11,5642,Customer_5642,North,Electronics,Smartphone,214.14,1,214.14,29.04,paypal
7427,2023-12-10,6274,Customer_6274,South,Home,Cookware,1464.63,3,4393.89,777.32,card
7428,2023-03-25,8816,Customer_8816,North,Home,Cookware,763.09,2,1526.18,164.17,card
7429,2023-05-11,8828,Customer_8828,East,Electronics,Monitor,1776.74,1,1776.74,264.16,cash
7430,2023-05-22,6589,Customer_6589,North,Office Supplies,Stapler,368.58,1,368.58,126.01,bank_transfer
7431,2023-11-29,9038,Customer_9038,South,Electronics,Laptop,557.15,1,557.15,188.73,card
7432,2024-03-02,8327,Customer_8327,South,Electronics,Smartphone,917.56,1,917.56,218.7,card
7433,2023-08-09,9473,Customer_9473,East,Office Supplies,Pen,1453.13,4,5812.52,582.21,cash
7434,2024-11-14,2467,Customer_2467,Central,Apparel,Shoes,1901.25,1,1901.25,495.6,paypal
7435,2023-07-22,7062,Customer_7062,South,Furniture,Desk,1900.92,1,1900.92,485.12,paypal
7436,2023-09-11,8460,Customer_8460,Central,Electronics,Monitor,1648.06,1,1648.06,340.07,paypal
7437,2023-06-02,6197,Customer_6197,East,Furniture,Desk,539.41,2,1078.82,280.5,paypal
7438,2023-01-27,5256,Customer_5256,West,Office Supplies,Pen,1074.91,1,1074.91,355.68,card
7439,2023-11-24,9533,Customer_9533,West,Home,Decor,121.68,3,365.04,99.6,card
7440,2023-06-14,2966,Customer_2966,West,Office Supplies,Paper,11.49,2,22.98,3.53,card
